Address,cities,lat,long,address_full
752 NOSTRAND AVENUE 11216.0,"752 Nostrand Ave, Brooklyn, NY 11216, USA",40.6729804,-73.9504248,752 NOSTRAND AVENUE 11216.0
4119 NATIONAL STREET 11368.0,"41-19 National St, Flushing, NY 11368, USA",40.748166,-73.862967,4119 NATIONAL STREET 11368.0
843 LEXINGTON AVENUE 10065.0,"843 Lexington Ave, New York, NY 10065, USA",40.7653873,-73.9655758,843 LEXINGTON AVENUE 10065.0
222 SMITH STREET 11231.0,"2222 Smith St, Houston, TX 77002, USA",29.7497178,-95.37637,222 SMITH STREET 11231.0
72 EAST    1 STREET 10003.0,"72 E 1st St, New York, NY 10003, USA",40.7234721,-73.9885954,72 EAST    1 STREET 10003.0
228230 ATLANTIC AVENUE nan,"Atlantic Ave, New York, NY, USA",40.6763012,-73.9081386,228230 ATLANTIC AVENUE nan
4149 150 STREET 11355.0,Error,0.0,0.0,4149 150 STREET 11355.0
455 NORTH END AVENUE 10282.0,"455 North End Ave, New York, NY 10282, USA",40.7175664,-74.0144634,455 NORTH END AVENUE 10282.0
100 WEST  143 STREET 10030.0,"100 W 143rd St, New York, NY 10030, USA",40.8191987,-73.9376491,100 WEST  143 STREET 10030.0
0 E 72ST CENTRAL PK DRIVE NORTH nan,"Park Drive North, E 72nd St, New York, NY 10021, United States",40.7753313,-73.9687344,0 E 72ST CENTRAL PK DRIVE NORTH nan
1274 AMSTERDAM AVENUE 10027.0,"1274 Amsterdam Ave, New York, NY 10027, USA",40.8113136,-73.9581736,1274 AMSTERDAM AVENUE 10027.0
560 MORRIS AVENUE 10451.0,"560 Morris Ave, The Bronx, NY 10451, USA",40.8178039,-73.9223651,560 MORRIS AVENUE 10451.0
100 KREISCHER ST 10309.0,"100 Kreischer St, Staten Island, NY 10309, USA",40.53549880000001,-74.23980449999999,100 KREISCHER ST 10309.0
21305 75 AVENUE 11364.0,"213-05 75th Ave, Oakland Gardens, NY 11364, USA",40.7385563,-73.7587614,21305 75 AVENUE 11364.0
2255 31 STREET 11105.0,"2255 31st St, Astoria, NY 11105, USA",40.77479719999999,-73.91187359999999,2255 31 STREET 11105.0
253 WEST   55 STREET 10019.0,"253 W 55th St, New York, NY 10019, USA",40.7653169,-73.9832399,253 WEST   55 STREET 10019.0
2461 UNIVERSITY AVENUE 10468.0,"2461 University Ave, The Bronx, NY 10468, USA",40.8645787,-73.9041539,2461 UNIVERSITY AVENUE 10468.0
224 WEST   51 STREET 10019.0,"224 W 51st St, New York, NY 10019, USA",40.7623127,-73.9848901,224 WEST   51 STREET 10019.0
4705 METROPOLITAN AVENUE 11385.0,"47-05 Metropolitan Ave, Flushing, NY 11385, USA",40.7141795,-73.9200589,4705 METROPOLITAN AVENUE 11385.0
120 WEST   56 STREET 10019.0,"120 W 56th St, New York, NY 10019, USA",40.76390139999999,-73.9787173,120 WEST   56 STREET 10019.0
1100 SOUTH AVENUE 10314.0,"1100 South Ave, Staten Island, NY 10314, USA",40.6145769,-74.1772081,1100 SOUTH AVENUE 10314.0
3615 DITMARS BOULEVARD 11105.0,"36-15 Ditmars Blvd, Queens, NY 11105, USA",40.7742113,-73.9075269,3615 DITMARS BOULEVARD 11105.0
2817 NOSTRAND AVENUE 11229.0,"2817 Nostrand Ave, Brooklyn, NY 11234, USA",40.615508,-73.9445014,2817 NOSTRAND AVENUE 11229.0
158 WEST 44 STREET 10036.0,"158 W 44th St #1, New York, NY 10036, USA",40.75699530000001,-73.9854156,158 WEST 44 STREET 10036.0
3718 34 AVENUE 11101.0,"34th Ave, Queens, NY, USA",40.7543519,-73.8794607,3718 34 AVENUE 11101.0
1370 YORK AVENUE 10021.0,"1370 York Ave, New York, NY 10021, USA",40.7675283,-73.95291399999999,1370 YORK AVENUE 10021.0
156 7 AVENUE 10011.0,"156 7th Ave, New York, NY 10011, USA",40.7419989,-73.9975642,156 7 AVENUE 10011.0
2628 CARMINE STREET nan,"Carmine St, New York, NY 10014, USA",40.7300573,-74.00335869999999,2628 CARMINE STREET nan
4518 104 STREET 11368.0,"45-18 104th St, Corona, NY 11368, USA",40.7465006,-73.8601462,4518 104 STREET 11368.0
1272 AMSTERDAM AVENUE 10027.0,"1272 Amsterdam Ave, New York, NY 10027, USA",40.8112484,-73.9582271,1272 AMSTERDAM AVENUE 10027.0
14604 JAMAICA AVENUE 11435.0,"146-04 Jamaica Ave, Jamaica, NY 11435, USA",40.7016003,-73.8087532,14604 JAMAICA AVENUE 11435.0
5013 AVENUE D 11203.0,"5013 Avenue D, Brooklyn, NY 11203, USA",40.6423818,-73.92879479999999,5013 AVENUE D 11203.0
187 COLUMBIA STREET 11231.0,Error,0.0,0.0,187 COLUMBIA STREET 11231.0
161 EAST   22 STREET 10010.0,"161 E 22nd St, New York, NY 10010, USA",40.7383425,-73.9838297,161 EAST   22 STREET 10010.0
743 ASTOR AVENUE 10467.0,"743 Astor Ave, The Bronx, NY 10467, USA",40.8597684,-73.8658389,743 ASTOR AVENUE 10467.0
2823 MIDDLETOWN ROAD 10461.0,"2823 Middletown Rd, The Bronx, NY 10461, USA",40.84363219999999,-73.8359562,2823 MIDDLETOWN ROAD 10461.0
723 7 AVENUE 10019.0,"723 7th Ave #703, New York, NY 10019, USA",40.75982,-73.983806,723 7 AVENUE 10019.0
1228 LEXINGTON AVENUE 10028.0,"1228 Lexington Ave, New York, NY 10028, USA",40.7777403,-73.95707399999999,1228 LEXINGTON AVENUE 10028.0
24822 UNION TURNPIKE 11426.0,"24822 Union Tpke, Queens, NY 11426, USA",40.7423096,-73.7210994,24822 UNION TURNPIKE 11426.0
240 WEST   14 STREET 10011.0,"240 W 14th St, New York, NY 10011, USA",40.7391403,-74.0018035,240 WEST   14 STREET 10011.0
271 WEST   23 STREET 10011.0,"271 W 23rd St, New York, NY 10011, USA",40.745325,-73.997813,271 WEST   23 STREET 10011.0
1125 1 AVENUE 10065.0,"1125 1st Avenue, New York, NY 10065, USA",40.7614664,-73.9611013,1125 1 AVENUE 10065.0
466 LEXINGTON AVENUE 10017.0,"466 Lexington Ave, New York, NY 10017, USA",40.7536114,-73.9747277,466 LEXINGTON AVENUE 10017.0
3117 30 AVENUE 11102.0,"31-17 30th Ave, Astoria, NY 11102, USA",40.7667588,-73.9206083,3117 30 AVENUE 11102.0
373 PARK AVENUE SOUTH 10016.0,"373 Park Ave S, New York, NY 10016, USA",40.7421332,-73.9844506,373 PARK AVENUE SOUTH 10016.0
53 SPRING STREET 10012.0,"53 Spring St, New York, NY 10012, USA",40.7223292,-73.9965239,53 SPRING STREET 10012.0
13502 ROOSEVELT AVENUE 11354.0,"135-02 Roosevelt Ave, Flushing, NY 11354, USA",40.7588392,-73.8316834,13502 ROOSEVELT AVENUE 11354.0
515 MADISON AVENUE 10022.0,"515 Madison Ave #3900, New York, NY 10022, USA",40.7597847,-73.9737512,515 MADISON AVENUE 10022.0
62 STONE STREET 10004.0,"62 Stone St, New York, NY 10004, USA",40.7045022,-74.0098603,62 STONE STREET 10004.0
1470 JEROME AVENUE 10452.0,"1470 Jerome Ave, The Bronx, NY 10452, USA",40.8414854,-73.91647739999999,1470 JEROME AVENUE 10452.0
124 4 AVENUE 10003.0,"124 4th Ave, New York, NY 10003, USA",40.7330887,-73.9902141,124 4 AVENUE 10003.0
639641 WEST   51 STREET nan,"W 51st St, New York, NY, USA",40.7632683,-73.9864745,639641 WEST   51 STREET nan
1262 AMSTERDAM AVENUE 10027.0,"1262 Amsterdam Ave, New York, NY 10027, USA",40.8108933,-73.9583194,1262 AMSTERDAM AVENUE 10027.0
126 FRONT STREET 11201.0,Error,0.0,0.0,126 FRONT STREET 11201.0
261 BEACH  116 STREET 11694.0,"261 B 116th St, Rockaway Park, NY 11694, USA",40.5809657,-73.8382003,261 BEACH  116 STREET 11694.0
610 5 AVENUE 10020.0,"610 5th Ave, New York, NY 10020, USA",40.7582432,-73.9780164,610 5 AVENUE 10020.0
6401 108 STREET 11375.0,"6401 108th St, Flushing, NY 11375, USA",40.7329155,-73.84931639999999,6401 108 STREET 11375.0
1276 FULTON AVENUE 10456.0,"1276 Fulton Ave, The Bronx, NY 10456, USA",40.8313753,-73.90282189999999,1276 FULTON AVENUE 10456.0
125 PARK AVENUE 10017.0,"125 Park Ave, New York, NY 10017, USA",40.75158649999999,-73.9774566,125 PARK AVENUE 10017.0
80 PINE STREET 10005.0,"80 Pine St, New York, NY 10005, USA",40.7059607,-74.0067715,80 PINE STREET 10005.0
389 AMSTERDAM AVENUE 10024.0,"389 Amsterdam Ave, New York, NY 10024, USA",40.78285169999999,-73.9783152,389 AMSTERDAM AVENUE 10024.0
1906 DITMARS BOULEVARD 11105.0,"19-06 Ditmars Blvd, Queens, NY 11105, USA",40.7809771,-73.9178665,1906 DITMARS BOULEVARD 11105.0
1411 NOSTRAND AVENUE 11226.0,"1411 Nostrand Ave, Brooklyn, NY 11226, USA",40.6520059,-73.9495365,1411 NOSTRAND AVENUE 11226.0
1000 5 AVENUE 10028.0,"1000 5th Ave, New York, NY 10028, USA",40.7791655,-73.9629278,1000 5 AVENUE 10028.0
344 WEST   46 STREET 10036.0,"344 W 46th St, New York, NY 10036, USA",40.7603837,-73.9896503,344 WEST   46 STREET 10036.0
75 ROSS STREET 11249.0,"75 Ross St, Brooklyn, NY 11249, USA",40.703987,-73.9637549,75 ROSS STREET 11249.0
244 MADISON AVENUE 10016.0,"244 Madison Ave, New York, NY 10016, USA",40.7501385,-73.9814665,244 MADISON AVENUE 10016.0
5418 ROOSEVELT AVENUE 11377.0,"54-18 Roosevelt Ave, Woodside, NY 11377, USA",40.7447841,-73.90998139999999,5418 ROOSEVELT AVENUE 11377.0
10312 NORTHERN BOULEVARD 11368.0,"103-12 Northern Blvd, Corona, NY 11368, USA",40.7574636,-73.8651768,10312 NORTHERN BOULEVARD 11368.0
1840 2 AVENUE 10128.0,"1840 2nd Ave, New York, NY 10128, USA",40.783605,-73.947349,1840 2 AVENUE 10128.0
4024 WHITE PLAINS ROAD 10466.0,"4024 White Plains Rd, The Bronx, NY 10466, USA",40.8890631,-73.859549,4024 WHITE PLAINS ROAD 10466.0
203 EAST   10 STREET 10003.0,"203 E 10th St, New York, NY 10003, USA",40.7296474,-73.986201,203 EAST   10 STREET 10003.0
20212 WILLETS POINT BOULEVARD 11360.0,"20212 Willets Point Blvd, Whitestone, NY 11357, USA",40.7803527,-73.80230639999999,20212 WILLETS POINT BOULEVARD 11360.0
1800 KINGS HIGHWAY 11229.0,"1800 Kings Hwy, Brooklyn, NY 11229, USA",40.6098401,-73.9554279,1800 KINGS HIGHWAY 11229.0
1312 AVENUE J 11230.0,"1312 Avenue J, Brooklyn, NY 11230, USA",40.6248042,-73.96279129999999,1312 AVENUE J 11230.0
745 EAST GUN HILL ROAD 10467.0,"745 E Gun Hill Rd, The Bronx, NY 10467, USA",40.87683579999999,-73.8646675,745 EAST GUN HILL ROAD 10467.0
259 WEST    4 STREET 10014.0,"259 West 4th Street, New York, NY 10014, USA",40.7354258,-74.003141,259 WEST    4 STREET 10014.0
427 KINGS HIGHWAY 11223.0,"427 Kings Hwy, Brooklyn, NY 11223, USA",40.6046108,-73.9740726,427 KINGS HIGHWAY 11223.0
245 5 AVENUE 10016.0,"245 5th Ave, New York, NY 10016, USA",40.7445413,-73.9871984,245 5 AVENUE 10016.0
22 WEST   23 STREET 10010.0,"22 W 23rd St 2nd Fl, New York, NY 10010, USA",40.74172739999999,-73.99064729999999,22 WEST   23 STREET 10010.0
4195 BROADWAY 10033.0,"4195 Broadway, New York, NY 10033, USA",40.848136,-73.938108,4195 BROADWAY 10033.0
4232 BELL BOULEVARD 11361.0,"42-32 Bell Blvd, Flushing, NY 11361, USA",40.76184730000001,-73.77041229999999,4232 BELL BOULEVARD 11361.0
128 EAST 7TH STREET 10009.0,"128 E 7th St, New York, NY 10009, USA",40.7260925,-73.9841278,128 EAST 7TH STREET 10009.0
5802 5 AVENUE 11220.0,"5802 N 5th Ave, Phoenix, AZ 85013, USA",33.5223047,-112.0804724,5802 5 AVENUE 11220.0
6398 WOODHAVEN BOULEVARD 11374.0,"63-98 Woodhaven Blvd, Flushing, NY 11374, USA",40.7217882,-73.8673587,6398 WOODHAVEN BOULEVARD 11374.0
149 WEST 4 STREET 10012.0,"149 West 4th Street, New York, NY 10012, USA",40.7316328,-74.0004759,149 WEST 4 STREET 10012.0
36 EAST   62 STREET 10065.0,"36 E 62nd St, New York, NY 10065, USA",40.76502259999999,-73.9695811,36 EAST   62 STREET 10065.0
770 8 AVENUE 10036.0,"770 8th Ave, New York, NY 10036, USA",40.760489,-73.987177,770 8 AVENUE 10036.0
10 COLUMBUS CIRCLE 10019.0,"10 Columbus Cir, New York, NY 10019, USA",40.7685068,-73.9831349,10 COLUMBUS CIRCLE 10019.0
2710 EMMONS AVENUE 11235.0,"2710 Emmons Ave, Brooklyn, NY 11235, USA",40.583526,-73.941115,2710 EMMONS AVENUE 11235.0
1014 NOSTRAND AVENUE 11225.0,"1014 Nostrand Ave, Brooklyn, NY 11225, USA",40.6636749,-73.95111179999999,1014 NOSTRAND AVENUE 11225.0
13408 ROCKAWAY BOULEVARD 11420.0,"134-08 Rockaway Blvd, Jamaica, NY 11420, USA",40.674335,-73.8041439,13408 ROCKAWAY BOULEVARD 11420.0
672 8 AVENUE 10036.0,"672 8th Ave, New York, NY 10036, USA",40.7576269,-73.9891847,672 8 AVENUE 10036.0
1380 ST NICHOLAS AVENUE 10033.0,"1380 St Nicholas Ave, New York, NY 10033, USA",40.8480328,-73.9344242,1380 ST NICHOLAS AVENUE 10033.0
3610 GREENPOINT AVENUE 11101.0,"36-10 Greenpoint Ave, Long Island City, NY 11101, USA",40.7375164,-73.9295296,3610 GREENPOINT AVENUE 11101.0
659 WASHINGTON AVENUE 11238.0,"659 Washington Ave, Brooklyn, NY 11238, USA",40.6776229,-73.96351179999999,659 WASHINGTON AVENUE 11238.0
6954 MAIN STREET 11367.0,"69-54 Main St, Flushing, NY 11367, USA",40.7297976,-73.8236877,6954 MAIN STREET 11367.0
2110 RICHMOND ROAD 10306.0,"2110 Richmond Rd, Staten Island, NY 10306, USA",40.5814371,-74.1112871,2110 RICHMOND ROAD 10306.0
246 DEKALB AVENUE 11205.0,"246 Dekalb Ave, Brooklyn, NY 11205, USA",40.6893202,-73.9693396,246 DEKALB AVENUE 11205.0
1724 VICTORY BOULEVARD 10314.0,"1724 Victory Blvd, Staten Island, NY 10314, USA",40.6128116,-74.1211744,1724 VICTORY BOULEVARD 10314.0
6601 13 AVENUE 11219.0,"6601 13th Ave, Brooklyn, NY 11219, USA",40.625179,-74.0020789,6601 13 AVENUE 11219.0
218 COURT STREET 11201.0,"218 Court St, Brooklyn, NY 11201, USA",40.6865809,-73.994126,218 COURT STREET 11201.0
2602 TILDEN AVENUE 11226.0,"2602 Tilden Ave, Brooklyn, NY 11226, USA",40.6466168,-73.9525831,2602 TILDEN AVENUE 11226.0
5123 18 AVENUE 11204.0,"5123 18th Ave, Brooklyn, NY 11204, USA",40.6265706,-73.982429,5123 18 AVENUE 11204.0
268 BEACH  116 STREET 11694.0,"268 B 116th St, Far Rockaway, NY 11694, USA",40.581304,-73.8376928,268 BEACH  116 STREET 11694.0
222 THOMPSON STREET 10012.0,"222 Thompson St, New York, NY 10012, USA",40.7291176,-73.99887129999999,222 THOMPSON STREET 10012.0
4519 BROADWAY 11103.0,"4519 Broadway, Astoria, NY 11103, USA",40.75692979999999,-73.9141783,4519 BROADWAY 11103.0
1350 6 AVENUE 10019.0,"1350 6th Ave, New York, NY 10019, USA",40.7625528,-73.9778853,1350 6 AVENUE 10019.0
25425 HORACE HARDING EXPRESS nan,"254-25 Horace Harding Expy, Little Neck, NY 11362, USA",40.764539,-73.7262944,25425 HORACE HARDING EXPRESS nan
599 EAST TREMONT AVENUE 10457.0,"599 E Tremont Ave, The Bronx, NY 10457, USA",40.8467087,-73.8934216,599 EAST TREMONT AVENUE 10457.0
3594 NOSTRAND AVENUE 11229.0,"3594 Nostrand Ave, Brooklyn, NY 11229, USA",40.5963624,-73.94141259999999,3594 NOSTRAND AVENUE 11229.0
350 5 AVENUE 10118.0,"350 5th Ave, New York, NY 10118, USA",40.748029,-73.9850991,350 5 AVENUE 10118.0
3949 43 AVENUE 11104.0,"3949 43rd Ave, Long Island City, NY 11104, USA",40.7457232,-73.9241807,3949 43 AVENUE 11104.0
1065 RUTLAND ROAD 11212.0,"1065 Rutland Rd, Brooklyn, NY 11212, USA",40.6639682,-73.9248451,1065 RUTLAND ROAD 11212.0
450 AMSTERDAM AVENUE 10024.0,"450 Amsterdam Ave, New York, NY 10024, USA",40.7849918,-73.9773785,450 AMSTERDAM AVENUE 10024.0
1666 3 AVENUE 10128.0,"1666 3rd Ave, New York, NY 10128, USA",40.783614,-73.95088799999999,1666 3 AVENUE 10128.0
300 FATHER CAPODANNO BOULEVA nan,"300 Father Capodanno Blvd, Staten Island, NY 10305, USA",40.58904649999999,-74.0666107,300 FATHER CAPODANNO BOULEVA nan
555 CITY ISLAND AVENUE 10464.0,"555 City Island Ave, The Bronx, NY 10464, USA",40.853318,-73.7905086,555 CITY ISLAND AVENUE 10464.0
6924 5 AVENUE 11209.0,"6924 5th Ave, Brooklyn, NY 11209, USA",40.6329941,-74.02141689999999,6924 5 AVENUE 11209.0
8789 GREENWICH STREET nan,"Greenwich St, New York, NY, USA",40.7221373,-74.0097722,8789 GREENWICH STREET nan
105 NORMAN AVENUE 11222.0,"105 Norman Ave, Brooklyn, NY 11222, USA",40.725856,-73.9511141,105 NORMAN AVENUE 11222.0
3509 WEBSTER AVENUE 10467.0,"3509 Webster Ave, The Bronx, NY 10467, USA",40.87911829999999,-73.8717233,3509 WEBSTER AVENUE 10467.0
16116 CROSSBAY BOULEVARD 11414.0,"16116 Cross Bay Blvd, Howard Beach, NY 11414, USA",40.6552173,-73.8393608,16116 CROSSBAY BOULEVARD 11414.0
3 PARK AVENUE 10016.0,"3 Park Ave, New York, NY 10016, USA",40.7466308,-73.9806914,3 PARK AVENUE 10016.0
1000 WESTCHESTER AVENUE 10459.0,"1000 Westchester Ave, The Bronx, NY 10459, USA",40.82346,-73.89340899999999,1000 WESTCHESTER AVENUE 10459.0
189 GRAHAM AVENUE 11206.0,"189 Graham Ave, Brooklyn, NY 11206, USA",40.7085211,-73.9435879,189 GRAHAM AVENUE 11206.0
2910 THOMPSON AVENUE 11101.0,"29-10 Thomson Ave, Long Island City, NY 11101, USA",40.7442821,-73.9380442,2910 THOMPSON AVENUE 11101.0
18 BEAVER STREET 10004.0,"18 Beaver St, Brooklyn, NY 11206, USA",40.7007468,-73.9376826,18 BEAVER STREET 10004.0
204 9 AVENUE 10011.0,"204 9th Ave, New York, NY 10011, USA",40.7459915,-74.00134729999999,204 9 AVENUE 10011.0
145 WEST   53 STREET 10019.0,"145 W 53rd St, New York, NY 10019, USA",40.7626161,-73.9808068,145 WEST   53 STREET 10019.0
59 NASSAU STREET 10038.0,"59 Nassau St, New York, NY 10038, USA",40.7092384,-74.0088627,59 NASSAU STREET 10038.0
2220 FOREST AVENUE 10303.0,"2220 Forest Ave, Staten Island, NY 10303, USA",40.6261573,-74.16317260000001,2220 FOREST AVENUE 10303.0
152112 WESTCHESTER AVENUE nan,"Westchester Ave, The Bronx, NY, USA",40.83083329999999,-73.8700116,152112 WESTCHESTER AVENUE nan
4619 QUEENS BOULEVARD 11104.0,"46-19 Queens Blvd, Sunnyside, NY 11104, USA",40.7434327,-73.9179966,4619 QUEENS BOULEVARD 11104.0
60 WEST   65 STREET 10023.0,"60 W 65th St, New York, NY 10023, USA",40.7726479,-73.98159960000001,60 WEST   65 STREET 10023.0
18025 LINDEN BOULEVARD 11434.0,"18025 Linden Blvd, Ozone Park, NY 11417, USA",40.6736584,-73.84272279999999,18025 LINDEN BOULEVARD 11434.0
22301 HEMPSTEAD AVENUE 11429.0,"223-01 Hempstead Ave, Jamaica, NY 11429, USA",40.7123149,-73.730885,22301 HEMPSTEAD AVENUE 11429.0
76 CHAMBERS STREET 10007.0,"76 Chambers St, New York, NY 10007, USA",40.7143281,-74.0068673,76 CHAMBERS STREET 10007.0
208 BAY STREET 10301.0,"208 Bay St, Santa Cruz, CA 95060, USA",36.9611322,-122.0279872,208 BAY STREET 10301.0
135 EAST  149 STREET 10451.0,"135 E 149th St, The Bronx, NY 10451, USA",40.819655,-73.9287259,135 EAST  149 STREET 10451.0
79 CHRYSTIE STREET 10002.0,"79 Chrystie St, New York, NY 10002, USA",40.717345,-73.9945561,79 CHRYSTIE STREET 10002.0
199 GRAND STREET 11211.0,"199 Grand St, Brooklyn, NY 11211, USA",40.7143152,-73.9602057,199 GRAND STREET 11211.0
9701 57 AVENUE 11368.0,"97-01 57th Ave, Flushing, NY 11368, USA",40.7373834,-73.8639824,9701 57 AVENUE 11368.0
25 BROAD STREET 10004.0,"2517, 25 Broad St, New York, NY 10004, United States",40.7060887,-74.0111372,25 BROAD STREET 10004.0
971 FLATBUSH AVENUE 11226.0,"971 Flatbush Ave, Brooklyn, NY 11226, USA",40.6478831,-73.9579557,971 FLATBUSH AVENUE 11226.0
283 WEST 12 STTREET nan,"Shepherd's Bush, London W12 8PP, UK",51.5035374,-0.2191734,283 WEST 12 STTREET nan
1885 3 AVENUE 10029.0,"1885 3rd Ave, New York, NY 10029, USA",40.7902887,-73.9451897,1885 3 AVENUE 10029.0
936 8 AVENUE 10019.0,"936 8th Ave, New York, NY 10019, USA",40.7655549,-73.98342099999999,936 8 AVENUE 10019.0
876 BROADWAY 11206.0,"876 Broadway, Brooklyn, NY 11206, USA",40.698115,-73.937771,876 BROADWAY 11206.0
264 WEST   40 STREET 10018.0,"264 W 40th St, New York, NY 10018, USA",40.7555838,-73.9902491,264 WEST   40 STREET 10018.0
7415 DITMARS BOULEVARD nan,"74-15 Ditmars Blvd, Flushing, NY 11370, USA",40.768662,-73.894707,7415 DITMARS BOULEVARD nan
88 10 AVENUE 10011.0,"88 10th Ave, New York, NY 10011, USA",40.74302400000001,-74.007189,88 10 AVENUE 10011.0
4126 HYLAN BOULEVARD 10308.0,"4126 Hylan Blvd, Staten Island, NY 10308, USA",40.5388923,-74.1483332,4126 HYLAN BOULEVARD 10308.0
1360 FULTON STREET 11216.0,"1360 Fulton St, Brooklyn, NY 11216, USA",40.6799953,-73.94660429999999,1360 FULTON STREET 11216.0
50 WEST  125 STREET 10027.0,"50 W 125th St, New York, NY 10027, USA",40.80694889999999,-73.94419090000001,50 WEST  125 STREET 10027.0
79 5 AVENUE 11217.0,"79 5th Ave, Brooklyn, NY 11217, USA",40.680148,-73.97770489999999,79 5 AVENUE 11217.0
8605 JAMAICA AVENUE 11421.0,"86-05 Jamaica Ave, Jamaica, NY 11421, USA",40.6926963,-73.8579365,8605 JAMAICA AVENUE 11421.0
4409 18 AVENUE 11204.0,"4409 18th St, Lubbock, TX 79416, USA",33.5792889,-102.0095207,4409 18 AVENUE 11204.0
352 GRAHAM AVENUE 11211.0,"352 Graham Ave, Brooklyn, NY 11211, USA",40.7147922,-73.9442262,352 GRAHAM AVENUE 11211.0
11010 FLATLANDS AVENUE 11207.0,"11010 Flatlands Ave, Brooklyn, NY 11207, USA",40.649551,-73.8895337,11010 FLATLANDS AVENUE 11207.0
634 WEST  207 STREET 10034.0,"634 W 207th St, New York, NY 10034, USA",40.8682519,-73.9218818,634 WEST  207 STREET 10034.0
29 EAST   36 STREET 10016.0,"137 E 36th St, New York, NY 10016, USA",40.74769879999999,-73.9783628,29 EAST   36 STREET 10016.0
9813 ASTORIA BOULEVARD 11369.0,"98-13 Astoria Blvd, Flushing, NY 11369, USA",40.7624907,-73.87085019999999,9813 ASTORIA BOULEVARD 11369.0
1802 WESTCHESTER AVENUE 10472.0,"1802 Westchester Ave, The Bronx, NY 10472, USA",40.8316667,-73.8660312,1802 WESTCHESTER AVENUE 10472.0
12 WHITEHALL FERRY TERMINAL 10004.0,"Whitehall St, New York, NY 10004, USA",40.702161,-74.0127837,12 WHITEHALL FERRY TERMINAL 10004.0
630 5TH AVE 10020.0,"630 5th Ave, New York, NY 10111, USA",40.758995,-73.9772981,630 5TH AVE 10020.0
241 ROCKAWAY PARKWAY 11212.0,"241 Rockaway Pkwy, Brooklyn, NY 11212, USA",40.661408,-73.92014069999999,241 ROCKAWAY PARKWAY 11212.0
409 GREENWICH STREET 10013.0,"409 Greenwich St, New York, NY 10013, USA",40.721252,-74.00966439999999,409 GREENWICH STREET 10013.0
273 SMITH STREET 11231.0,"273 Smith St, Brooklyn, NY 11231, USA",40.6825715,-73.99311329999999,273 SMITH STREET 11231.0
880 GERARD AVENUE 10452.0,"880 Gerard Ave, The Bronx, NY 10452, USA",40.8279347,-73.9244643,880 GERARD AVENUE 10452.0
4128 MAIN STREET 11355.0,"41-28 Main St, Flushing, NY 11355, USA",40.7571727,-73.8293161,4128 MAIN STREET 11355.0
2 EAST 39 STREET 10016.0,"300 E 39th St, New York, NY 10016, USA",40.7475867,-73.97308470000002,2 EAST 39 STREET 10016.0
127 JOHN STREET 10038.0,"127 John St, New York, NY 10038, USA",40.70744029999999,-74.0048334,127 JOHN STREET 10038.0
3113 30 AVENUE 11102.0,"31-13 30th Ave, Astoria, NY 11102, USA",40.76683010000001,-73.92072329999999,3113 30 AVENUE 11102.0
16026 NORTHERN BOULEVARD 11358.0,"160-26 Northern Blvd, Flushing, NY 11358, USA",40.76242149999999,-73.8047454,16026 NORTHERN BOULEVARD 11358.0
122 SMITH STREET 11201.0,"122 Smith St, Brooklyn, NY 11201, USA",40.6876576,-73.9900536,122 SMITH STREET 11201.0
11916 101 AVENUE 11419.0,"119-16 101st Ave, South Richmond Hill, NY 11419, USA",40.6899685,-73.8252625,11916 101 AVENUE 11419.0
2109 31 STREET 11105.0,"21-09 31st St, Long Island City, NY 11105, USA",40.7776319,-73.9085175,2109 31 STREET 11105.0
0 LAGUARDIA AIRPORT 11369.0,"100-15 Ditmars Blvd, East Elmhurst, NY 11369, USA",40.7704121,-73.8701432,0 LAGUARDIA AIRPORT 11369.0
1145 BAY STREET 10305.0,"1145 Bay St, Staten Island, NY 10305, USA",40.6152418,-74.0665238,1145 BAY STREET 10305.0
